>>> stockbot("MSFT", 4800, 15)
BUY, 197.50999450683594, 249.81581115722656, 11:42:16, 52.305816650390625
SELL, 197.5800018310547, 249.8858184814453, 11:42:50, 249.8858184814453
BUY, 197.57000732421875, 249.8858184814453, 11:43:07, 52.31581115722656
SELL, 197.5800018310547, 249.89581298828125, 11:43:24, 249.89581298828125
BUY, 197.55999755859375, 249.89581298828125, 11:44:30, 52.3358154296875
SELL, 197.5800018310547, 249.9158172607422, 11:44:47, 249.9158172607422
BUY, 197.52000427246094, 249.9158172607422, 11:45:20, 52.39581298828125
SELL, 197.5500030517578, 249.94581604003906, 11:45:38, 249.94581604003906
BUY, 197.50999450683594, 249.94581604003906, 11:45:55, 52.435821533203125
SELL, 197.52999877929688, 249.9658203125, 11:46:12, 249.9658203125
BUY, 197.4600067138672, 249.9658203125, 11:46:29, 52.50581359863281
SELL, 197.5, 250.0058135986328, 11:46:46, 250.0058135986328
BUY, 197.5399932861328, 250.0058135986328, 11:47:36, 52.4658203125
SELL, 197.6300048828125, 250.0958251953125, 11:47:52, 250.0958251953125
BUY, 197.6199951171875, 250.0958251953125, 11:48:43, 52.475830078125
SELL, 197.5500030517578, 250.0258331298828, 11:49:32, 250.0258331298828
BUY, 197.5399932861328, 250.0258331298828, 11:49:49, 52.48583984375
SELL, 197.55999755859375, 250.04583740234375, 11:50:06, 250.04583740234375
BUY, 197.5399932861328, 250.04583740234375, 11:50:23, 52.50584411621094
SELL, 197.63999938964844, 250.14584350585938, 11:50:57, 250.14584350585938
BUY, 197.73500061035156, 250.14584350585938, 11:51:30, 52.41084289550781
SELL, 197.7100067138672, 250.120849609375, 11:52:04, 250.120849609375
BUY, 197.6999969482422, 250.120849609375, 11:52:21, 52.42085266113281
SELL, 197.75, 250.1708526611328, 11:52:38, 250.1708526611328
BUY, 197.74000549316406, 250.1708526611328, 11:52:55, 52.43084716796875
SELL, 197.72999572753906, 250.1608428955078, 11:53:44, 250.1608428955078
BUY, 197.72999572753906, 250.1608428955078, 11:54:01, 52.43084716796875
SELL, 197.6699981689453, 250.10084533691406, 11:54:51, 250.10084533691406
BUY, 197.5800018310547, 250.10084533691406, 11:55:08, 52.520843505859375
SELL, 197.61000061035156, 250.13084411621094, 11:55:42, 250.13084411621094
BUY, 197.8300018310547, 250.13084411621094, 11:57:04, 52.30084228515625
SELL, 197.8800048828125, 250.18084716796875, 11:57:21, 250.18084716796875
BUY, 197.85009765625, 250.18084716796875, 11:57:38, 52.33074951171875
SELL, 197.82000732421875, 250.1507568359375, 11:57:55, 250.1507568359375
BUY, 197.8699951171875, 250.1507568359375, 11:59:02, 52.28076171875
SELL, 197.89999389648438, 250.18075561523438, 11:59:19, 250.18075561523438
BUY, 197.91000366210938, 250.18075561523438, 11:59:52, 52.270751953125
SELL, 197.85000610351562, 250.12075805664062, 12:00:25, 250.12075805664062
BUY, 197.97999572753906, 250.12075805664062, 12:01:48, 52.14076232910156
SELL, 198.08009338378906, 250.22085571289062, 12:02:05, 250.22085571289062
BUY, 198.26910400390625, 250.22085571289062, 12:03:11, 51.951751708984375
SELL, 198.3267059326172, 250.27845764160156, 12:03:28, 250.27845764160156
BUY, 198.5207061767578, 250.27845764160156, 12:05:41, 51.75775146484375
SELL, 198.75, 250.50775146484375, 12:05:58, 250.50775146484375
BUY, 198.82000732421875, 250.50775146484375, 12:06:49, 51.687744140625
SELL, 198.67999267578125, 250.36773681640625, 12:08:12, 250.36773681640625
BUY, 198.68719482421875, 250.36773681640625, 12:09:02, 51.6805419921875
SELL, 198.6649932861328, 250.3455352783203, 12:10:59, 250.3455352783203
BUY, 198.60000610351562, 250.3455352783203, 12:11:16, 51.74552917480469
SELL, 198.61000061035156, 250.35552978515625, 12:11:33, 250.35552978515625
BUY, 198.55999755859375, 250.35552978515625, 12:11:50, 51.7955322265625
SELL, 198.5800018310547, 250.3755340576172, 12:12:07, 250.3755340576172
BUY, 198.5500030517578, 250.3755340576172, 12:12:25, 51.825531005859375
SELL, 198.52999877929688, 250.35552978515625, 12:12:58, 250.35552978515625
BUY, 198.55499267578125, 250.35552978515625, 12:13:15, 51.800537109375
