>>> stockbot("MSFT", 4800, 30)
BUY, 198.27999877929688, 250, 11:00:46, 51.720001220703125
SELL, 198.3249969482422, 250.0449981689453, 11:01:18, 250.0449981689453
BUY, 198.22999572753906, 250.0449981689453, 11:02:22, 51.81500244140625
SELL, 198.22999572753906, 250.0449981689453, 11:03:27, 250.0449981689453
BUY, 198.42999267578125, 250.0449981689453, 11:07:40, 51.61500549316406
SELL, 198.27999877929688, 249.89500427246094, 11:10:50, 249.89500427246094
BUY, 198.22999572753906, 249.89500427246094, 11:11:53, 51.665008544921875
SELL, 198.38999938964844, 250.0550079345703, 11:12:25, 250.0550079345703
BUY, 198.35000610351562, 250.0550079345703, 11:12:57, 51.70500183105469
SELL, 198.33999633789062, 250.0449981689453, 11:14:01, 250.0449981689453
BUY, 198.25, 250.0449981689453, 11:14:33, 51.79499816894531
SELL, 198.27000427246094, 250.06500244140625, 11:15:36, 250.06500244140625
BUY, 198.16000366210938, 250.06500244140625, 11:16:09, 51.904998779296875
SELL, 198.25010681152344, 250.1551055908203, 11:16:41, 250.1551055908203
BUY, 198.2100067138672, 250.1551055908203, 11:17:12, 51.945098876953125
SELL, 198.22999572753906, 250.1750946044922, 11:18:15, 250.1750946044922
BUY, 198.1739959716797, 250.1750946044922, 11:19:19, 52.0010986328125
SELL, 197.93919372558594, 249.94029235839844, 11:22:28, 249.94029235839844
BUY, 197.89010620117188, 249.94029235839844, 11:23:31, 52.05018615722656
SELL, 197.72000122070312, 249.7701873779297, 11:25:06, 249.7701873779297
BUY, 197.69500732421875, 249.7701873779297, 11:26:42, 52.07518005371094
SELL, 197.67999267578125, 249.7551727294922, 11:27:46, 249.7551727294922
BUY, 197.66990661621094, 249.7551727294922, 11:28:49, 52.08526611328125
SELL, 197.72000122070312, 249.80526733398438, 11:29:21, 249.80526733398438
BUY, 197.5926055908203, 249.80526733398438, 11:30:25, 52.21266174316406
SELL, 197.5574951171875, 249.77015686035156, 11:31:29, 249.77015686035156
BUY, 197.60000610351562, 249.77015686035156, 11:33:38, 52.17015075683594
SELL, 197.47999572753906, 249.650146484375, 11:36:15, 249.650146484375
BUY, 197.38999938964844, 249.650146484375, 11:36:47, 52.26014709472656
SELL, 197.48609924316406, 249.74624633789062, 11:37:19, 249.74624633789062
