>>> t = ["MSFT", "SPY", "AAPL", "DIA"]
>>> p1 = Portfolio(t, 12000)
>>> p1.simul_run()
Trading: MSFT for 1800 seconds
Trading: SPY for 1800 seconds
Trading: AAPL for 1800 seconds
Trading: DIA for 1800 seconds
MSFT, BUY 0.0, 212.07359313964844, 3000.545120239258, 12:49:41, 3000.545120239258, 0.0 shares
DIA, BUY 2.0, 267.2300109863281, 2998.7720336914062, 12:50:39, 326.471923828125, 10.0 shares
MSFT, BUY 2.0, 211.77000427246094, 3000.545120239258, 12:50:42, 2577.005111694336, 2.0 shares
DIA, BUY 1.0, 267.19000244140625, 2998.3719482421875, 12:51:40, 59.28192138671875, 11.0 shares
MSFT, BUY 0.0, 211.80999755859375, 3000.6251068115234, 12:51:43, 2577.005111694336, 2.0 shares
DIA, SELL 3.0, 267.3299865722656, 2999.9117736816406, 12:52:42, 861.2718811035156, 8.0 shares
MSFT, SELL 1.0, 211.89990234375, 3000.804916381836, 12:52:44, 2788.905014038086, 1.0 shares
DIA, SELL 2.0, 267.4100036621094, 3000.5519104003906, 12:53:43, 1396.0918884277344, 6.0 shares
MSFT, BUY 1.0, 211.83999633789062, 3000.7450103759766, 12:53:45, 2577.0650177001953, 2.0 shares
DIA, BUY 4.0, 267.25, 2999.5918884277344, 12:54:44, 327.0918884277344, 10.0 shares
MSFT, BUY 2.0, 211.6999969482422, 3000.4650115966797, 12:54:46, 2153.665023803711, 4.0 shares
